timestamp_utc,airnow_pm25_obs_ug_m3,geoscf_pm25_fcst_tplus1_ug_m3,geoscf_pm25_fcst_tplus2_ug_m3,geoscf_pm25_fcst_tplus3_ug_m3,hour_utc,day_of_year,naqfc_pm25_fcst_tplus1_ug_m3,naqfc_pm25_fcst_tplus2_ug_m3,naqfc_pm25_fcst_tplus3_ug_m3,cams_pm25_fcst_tplus1_ug_m3,cams_pm25_fcst_tplus2_ug_m3,cams_pm25_fcst_tplus3_ug_m3
2024-01-03 13:00:00+00:00,11.414285714285713,11.000187357266745,11.263312260309856,9.431655903657278,13,3,6.119999885559082,3.1700000762939453,1.3600000143051147,9.54082590709504,8.100139226030478,11.679309963597007
2024-01-03 14:00:00+00:00,10.157142857142857,11.263312260309856,9.431655903657278,7.697693506876628,14,3,3.1700000762939453,1.3600000143051147,0.6100000143051147,8.100139226030478,11.679309963597007,9.052556038113835
2024-01-03 15:00:00+00:00,8.6,9.431655903657278,7.697693506876628,6.102990210056305,15,3,1.3600000143051147,0.6100000143051147,0.5199999809265137,11.679309963597007,9.052556038113835,8.7318925423574
2024-01-03 16:00:00+00:00,7.1571428571428575,7.697693506876628,6.102990210056305,4.771828313668569,16,3,0.6100000143051147,0.5199999809265137,1.0299999713897705,9.052556038113835,8.7318925423574,7.018019942961473
2024-01-03 17:00:00+00:00,7.014285714285714,6.102990210056305,4.771828313668569,3.679900656143824,17,3,0.5199999809265137,1.0299999713897705,1.600000023841858,8.7318925423574,7.018019942961473,5.653561174767674
2024-01-03 18:00:00+00:00,4.642857142857143,4.771828313668569,3.679900656143824,2.954786777496338,18,3,1.0299999713897705,1.600000023841858,1.950000047683716,7.018019942961473,5.653561174767674,4.756297578012436
2024-01-03 19:00:00+00:00,3.0,3.679900656143824,2.954786777496338,2.546392540136973,19,3,1.600000023841858,1.950000047683716,2.0199999809265137,5.653561174767674,4.756297578012436,4.0643861609623855
2024-01-03 20:00:00+00:00,3.4000000000000004,2.954786777496338,2.546392540136973,2.659271995226542,20,3,1.950000047683716,2.0199999809265137,2.0899999141693115,4.756297578012436,4.0643861609623855,3.4651659319706596
2024-01-03 21:00:00+00:00,2.333333333333333,2.546392540136973,2.659271995226542,3.946012318134308,21,3,2.0199999809265137,2.0899999141693115,2.1600000858306885,4.0643861609623855,3.4651659319706596,3.669471171363625
2024-01-03 22:00:00+00:00,1.7000000000000002,2.659271995226542,3.946012318134308,5.525895833969116,22,3,2.0899999141693115,2.1600000858306885,2.190000057220459,3.4651659319706596,3.669471171363625,5.588776552656327
2024-01-03 23:00:00+00:00,1.8166666666666669,3.946012318134308,5.525895833969116,6.754133542378743,23,3,2.1600000858306885,2.190000057220459,3.180000066757202,3.669471171363625,5.588776552656327,8.049892308292783
2024-01-04 00:00:00+00:00,3.171428571428571,5.525895833969116,6.754133542378743,8.12002968788147,0,4,2.190000057220459,3.180000066757202,6.269999980926514,6.524156326292996,11.360260288029167,16.80987438135162
2024-01-04 01:00:00+00:00,2.642857142857143,6.754133542378743,8.12002968788147,9.663027544816336,1,4,3.180000066757202,6.269999980926514,6.179999828338623,11.360260288029167,16.80987438135162,18.640214705101243
2024-01-04 02:00:00+00:00,4.4,8.12002968788147,9.663027544816336,11.834608713785808,2,4,6.269999980926514,6.179999828338623,3.319999933242798,16.80987438135162,18.640214705101243,19.58075657171321
2024-01-04 03:00:00+00:00,5.114285714285714,9.663027544816336,11.834608713785808,14.381028175354004,3,4,6.179999828338623,3.319999933242798,2.890000104904175,18.640214705101243,19.58075657171321,19.877308687910045
2024-01-04 04:00:00+00:00,5.42857142857143,11.834608713785808,14.381028175354004,16.70522467295329,4,4,3.319999933242798,2.890000104904175,2.430000066757202,19.58075657171321,19.877308687910045,18.745097918326792
2024-01-04 05:00:00+00:00,3.5285714285714285,14.381028175354004,16.70522467295329,18.26011457045873,5,4,2.890000104904175,2.430000066757202,1.2699999809265137,19.877308687910045,18.745097918326792,16.6439519944106
2024-01-04 06:00:00+00:00,2.2285714285714286,16.70522467295329,18.26011457045873,19.385873198509216,6,4,2.180000066757202,1.6200000047683716,1.5399999618530271,18.745097918326792,16.6439519944106,13.569415813208252
2024-01-04 07:00:00+00:00,2.857142857142857,18.26011457045873,19.385873198509216,20.197769165039062,7,4,1.6200000047683716,1.5399999618530271,1.7400000095367432,16.6439519944106,13.569415813208252,10.292829699665162
